# # q, Iq, dIq
6.512346173086542844e-01,7.786129727955100333e-02,-3.333140660232993338e-03
6.516593296648324207e-01,5.138820414740927905e-02,-4.304284946183818683e-02
6.520840420210104460e-01,8.547158228920370693e-02,8.082534923388519019e-03
6.525087543771885823e-01,6.439140623937014696e-02,-2.353691725028757981e-02
6.529334667333666076e-01,7.058176882823936904e-02,-1.425016385719460148e-02
6.533581790895447439e-01,9.293433538189370402e-02,1.927998864381539820e-02
6.537828914457228802e-01,1.502623192694760856e-01,1.052729324776474767e-01
6.542076038019009054e-01,1.027971666433958736e-01,3.407544202760569990e-02
6.546323161580790417e-01,7.400360465471253479e-02,-9.115565442798682222e-03
6.550570285142570670e-01,4.440070412822973850e-02,-5.352128399051482577e-02
6.554817408704352033e-01,4.987791243555148024e-02,-4.530694001917903030e-02
6.559064532266132286e-01,9.390830052706863884e-02,2.073791831533692426e-02
6.563311655827913649e-01,7.795121223064800653e-02,-3.196951762972741369e-03
6.567558779389695012e-01,8.309154216357300671e-02,4.516007890904744776e-03
6.571805902951475264e-01,5.484466537709810352e-02,-3.785073721745278730e-02
6.576053026513256627e-01,3.333741062260092702e-02,-7.010829359447597053e-02
6.580300150075036880e-01,5.393373010643776055e-02,-3.921233648601506194e-02
6.584547273636818243e-01,8.563866630857383533e-03,-1.072685650961317100e-01
6.588794397198598496e-01,4.984170793447245673e-02,-4.535594847766833554e-02
6.593041520760379859e-01,1.185794345822950291e-01,5.774546080451949809e-02
6.597288644322161222e-01,4.234534927982211427e-02,-5.660928215722822732e-02
6.601535767883941475e-01,-2.913848684470282668e-04,-1.205641031029794918e-01
6.605782891445722838e-01,1.098505310557686826e-01,4.465369524502951076e-02
6.610030015007503090e-01,8.500986324494361202e-02,7.400721612533424018e-03
6.614277138569284453e-01,2.252091612380612007e-02,-8.632498939809227223e-02
6.618524262131064706e-01,8.941436112530007363e-02,1.401876802201912353e-02
6.622771385692846069e-01,4.364066937480774039e-02,-5.464453016975054367e-02
6.627018509254627432e-01,1.663674447255852618e-01,1.294372566490926413e-01
6.631265632816407685e-01,8.593531988147753986e-02,8.778776834108464877e-03
6.635512756378189048e-01,3.837897306393745628e-02,-6.256286591803419950e-02
6.639759879939969300e-01,9.910699019008870070e-02,2.852919354250633976e-02
6.644007003501750663e-01,1.034607026298389187e-01,3.506768022225409398e-02
6.648254127063532026e-01,8.644317424783012904e-02,9.554013043826721854e-03
6.652501250625312279e-01,5.439075499715534390e-02,-3.851303017695559966e-02
6.656748374187093642e-01,8.045286953666222485e-02,5.851259633631394029e-04
6.660995497748873895e-01,1.115297990596846589e-01,4.719634642520412898e-02
6.665242621310655258e-01,5.673381127459395379e-02,-3.500910547137800477e-02
6.669489744872435510e-01,1.170988171098394232e-01,5.552513122010305918e-02
6.673736868434216873e-01,9.689417967601403336e-02,2.520957727261200626e-02
6.677983991995998236e-01,9.611717273494055358e-02,2.404440489685651799e-02
6.682231115557778489e-01,6.587903334159231350e-02,-2.130359545456565404e-02
6.686478239119559852e-01,6.393110673856018666e-02,-2.421174485678476498e-02
6.690725362681340105e-01,1.101609650046827954e-01,4.514488289467340904e-02
6.694972486243121468e-01,1.384196808634035047e-01,8.753755009123637132e-02
6.699219609804901721e-01,1.152863194556306425e-01,5.283314765747738895e-02
6.703466733366683084e-01,5.674912633017770158e-02,-3.498335001407432143e-02
6.707713856928464446e-01,8.929003436776647429e-02,1.381640775331964728e-02
6.711960980490244699e-01,7.900560744995753504e-02,-1.617209730063720293e-03
6.716208104052026062e-01,9.789788326200149493e-02,2.672181783122811599e-02
6.720455227613806315e-01,5.568095027189921137e-02,-3.659617812043225449e-02
6.724702351175587678e-01,8.669350885562387976e-02,9.932988920653470361e-03
6.728949474737367931e-01,5.872613491534092733e-02,-3.200964048031329501e-02
6.733196598299149294e-01,1.192407692548748122e-01,5.876541260073258471e-02
6.737443721860930657e-01,5.602217236554221658e-02,-3.606531758998315906e-02
6.741690845422710909e-01,1.004321178332730491e-01,3.054298119363488273e-02
6.745937968984492272e-01,5.277316615307881681e-02,-4.095229273084644017e-02
6.750185092546272525e-01,8.144875064565239298e-02,2.057151379098917307e-03
6.754432216108053888e-01,1.202710468955356105e-01,6.029093995829165609e-02
6.758679339669834141e-01,2.114373370970048377e-02,-8.839615090246008555e-02
6.762926463231615504e-01,1.016585251440120935e-01,3.238129405436789010e-02
6.767173586793396867e-01,1.096547741718223168e-01,4.437994631821881586e-02
6.771420710355177119e-01,1.267218457308122159e-01,6.998236813153224656e-02
6.775667833916958482e-01,3.885699292777083230e-02,-6.181570215822811132e-02
6.779914957478738735e-01,8.020913026718087813e-02,2.100870982823753170e-04
6.784162081040520098e-01,1.176013523661902510e-01,5.629581463391990226e-02
6.788409204602300351e-01,1.084343883644027229e-01,4.254376014280889656e-02
6.792656328164081714e-01,4.010041168722982413e-02,-5.995731025103130662e-02
6.796903451725863077e-01,1.143753791382426388e-01,5.145632851678345193e-02
6.801150575287643330e-01,1.827258577916491405e-02,-9.269604070767259452e-02
6.805397698849424692e-01,1.009499352929903726e-01,3.132170167704339397e-02
6.809644822411204945e-01,4.273003556605598635e-02,-5.600704595254692164e-02
6.813891945972986308e-01,6.186622518561114836e-02,-2.730243609390066092e-02
6.818139069534766561e-01,3.382276331402691433e-02,-6.936792132515237630e-02
6.822386193096547924e-01,8.596546282066852562e-02,8.845559432880848588e-03
6.826633316658329287e-01,3.089897032480032335e-02,-7.375466153104925926e-02
6.830880440220109540e-01,6.672714097505999531e-02,-2.001254934317591924e-02
6.835127563781890903e-01,4.876385621193687209e-02,-4.695720661181032596e-02
6.839374687343671155e-01,6.420695670139792144e-02,-2.379196804165180368e-02
6.843621810905452518e-01,7.606425453401921555e-02,-6.005315548056308454e-03
6.847868934467232771e-01,6.625771739743598066e-02,-2.071450492933500989e-02
6.852116058029014134e-01,1.133701010129061493e-01,4.995446968647257457e-02
6.856363181590795497e-01,1.070517712470346883e-01,4.047714966009918758e-02
6.860610305152575750e-01,4.851918928818702015e-02,-4.732168022670368845e-02
6.864857428714357113e-01,5.092884383718129793e-02,-4.370715782344825745e-02
6.869104552276137365e-01,6.721714878640960844e-02,-1.927456796003249387e-02
6.873351675837918728e-01,9.553069555594950746e-02,2.319599691109353740e-02
6.877598799399700091e-01,1.504694848884137737e-01,1.056044934009912339e-01
6.881845922961480344e-01,6.673131637825237272e-02,-2.000244493381276439e-02
6.886093046523261707e-01,5.590976270686660865e-02,-3.623450049680023571e-02
6.890340170085041960e-01,1.991525474862825690e-02,-9.022602503168247745e-02
6.894587293646823323e-01,6.836481881204638233e-02,-1.755144873055191831e-02
6.898834417208603575e-01,5.016863509267532883e-02,-4.484547470878027381e-02
6.903081540770384938e-01,6.455661465206259664e-02,-2.326323658238392891e-02
6.907328664332166301e-01,6.529788214269320601e-02,-2.215107209266648294e-02
6.911575787893946554e-01,7.685462330475996418e-02,-4.815728753120725528e-03
6.915822911455727917e-01,3.791711684737925775e-02,-6.322179213452611135e-02
6.920070035017508170e-01,1.210314398767933508e-01,6.144987760728674170e-02
6.924317158579289533e-01,1.201662994416446972e-01,6.015237578781258698e-02
6.928564282141069786e-01,9.414877716506266092e-02,2.112634394129550910e-02
6.932811405702851149e-01,4.641991347322091399e-02,-5.046666867424225850e-02
6.937058529264632512e-01,9.228054305226611465e-02,1.832455598052819962e-02
6.941305652826412764e-01,8.536403277262702427e-02,7.950036224415984662e-03
6.945552776388194127e-01,6.660463142339756448e-02,-2.018886182399061424e-02
6.949799899949974380e-01,8.745678179886164083e-02,1.108954824110867064e-02
6.954047023511755743e-01,4.109165183517573400e-02,-5.845794719565119979e-02
6.958294147073535996e-01,1.175906702894205791e-01,5.629081635326258631e-02
6.962541270635317359e-01,9.471382096978446519e-02,2.197580785154178498e-02
6.966788394197098722e-01,3.129619448809763810e-02,-7.315036556236977072e-02
6.971035517758878974e-01,1.486111457410982106e-01,1.028222996233444930e-01
6.975282641320660337e-01,1.267504699562937709e-01,7.003148860092936467e-02
6.979529764882440590e-01,1.344055726248966076e-02,-9.993319497636535265e-02
6.983776888444221953e-01,7.080137016911937364e-02,-1.389177725575532936e-02
6.988024012006002206e-01,4.431701428513817181e-02,-5.361808071308671320e-02
6.992271135567783569e-01,1.313762563619917390e-01,7.697103909218559747e-02
6.996518259129564932e-01,-1.059179672504630132e-02,-1.359807831133672540e-01
7.000765382691345184e-01,3.777344018723105545e-02,-6.343269561192828310e-02
7.005012506253126547e-01,1.508332437326018460e-01,1.061572093310151899e-01
7.009259629814906800e-01,1.479397135887315917e-01,1.018170976711842007e-01
7.013506753376688163e-01,4.081432230209110917e-02,-5.887079442541724716e-02
7.017753876938468416e-01,7.579636514406919157e-02,-6.397506269768352474e-03
7.022001000500249779e-01,8.130152782983655901e-02,1.860486033236209312e-03
7.026248124062031142e-01,5.066612628261592255e-02,-4.409236677381160596e-02
7.030495247623811395e-01,8.513494457339201849e-02,7.611087321119525823e-03
7.034742371185592757e-01,8.414589181954681973e-02,6.127704732839397116e-03
7.038989494747373010e-01,5.534919027832291283e-02,-3.706716663134389939e-02
7.043236618309154373e-01,4.779720110350898360e-02,-4.839495994895050279e-02
7.047483741870934626e-01,1.115661497757874099e-01,4.725867994572546110e-02
7.051730865432715989e-01,6.651165725394707351e-02,-2.032281896820072736e-02
7.055977988994497352e-01,8.702351414414996600e-02,1.044520842340495269e-02
7.060225112556277605e-01,1.061167018954114333e-01,3.908521191930463407e-02
7.064472236118058968e-01,5.175320207306602360e-02,-4.245984355398121218e-02
7.068719359679839220e-01,4.919849250955268816e-02,-4.629172860157063085e-02
7.072966483241620583e-01,7.383310189423258896e-02,-9.339627274575336077e-03
7.077213606803401946e-01,4.519048983613228876e-02,-5.230333411853166359e-02
7.081460730365182199e-01,6.561549342014134922e-02,-2.166559602359400399e-02
7.085707853926963562e-01,9.501954479038848822e-02,2.244071641114368451e-02
7.089954977488743815e-01,4.870434636257321703e-02,-4.703186407432206895e-02
7.094202101050525178e-01,1.113356559017374681e-01,4.691529166744689422e-02
7.098449224612305430e-01,1.437328855441182274e-01,9.551131298901678612e-02
7.102696348174086793e-01,7.034998225717231657e-02,-1.456285844187179927e-02
7.106943471735868156e-01,1.308219083173412789e-01,7.614523626393496225e-02
7.111190595297648409e-01,1.092878995234683875e-01,4.384444929028750298e-02
7.115437718859429772e-01,8.002053898882756366e-02,-5.636169877876685608e-05
7.119684842421210025e-01,8.781054253111421348e-02,1.162885739218767756e-02
7.123931965982991388e-01,6.652704417669855208e-02,-2.029620013326557601e-02
7.128179089544771641e-01,9.960801595868641611e-02,2.932543338138062644e-02
7.132426213106553003e-01,5.591077006159955037e-02,-3.622025428369839151e-02
7.136673336668334366e-01,9.340831476934430277e-02,2.002626410931900372e-02
7.140920460230114619e-01,1.082111512388633651e-01,4.223073958086705215e-02
7.145167583791895982e-01,9.255389215569592709e-02,1.874507574434861740e-02
7.149414707353676235e-01,9.287773475726598948e-02,1.923104999274501126e-02
7.153661830915457598e-01,1.144400645916630599e-01,5.157473281842124557e-02
7.157908954477237851e-01,9.727347255523724479e-02,2.582501896178619402e-02
7.162156078039019214e-01,4.331242779867766624e-02,-5.511636969409521719e-02
7.166403201600800577e-01,9.943427299590959501e-02,2.906659524535903580e-02
7.170650325162580829e-01,8.088158517957373672e-02,1.237779433128546099e-03
7.174897448724362192e-01,1.134779493385883881e-01,5.013254637683636772e-02
7.179144572286142445e-01,3.508827173743900990e-02,-6.745176202472158433e-02
7.183391695847923808e-01,7.277460406277957983e-02,-1.092207631404173811e-02
7.187638819409704061e-01,5.036503513759361950e-02,-4.453625614458794901e-02
7.191885942971485424e-01,9.312945107366377151e-02,1.961054441099682397e-02
7.196133066533266787e-01,4.598130210654972905e-02,-5.111148543223432289e-02
7.200380190095047039e-01,7.889420443004892258e-02,-1.741920602140721933e-03
7.204627313656828402e-01,6.266803397881985649e-02,-2.608095985161129268e-02
7.208874437218608655e-01,8.367987596822927532e-02,5.437008112822726107e-03
7.213121560780390018e-01,9.389554336127067802e-02,2.076069459295400155e-02
7.217368684342170271e-01,8.478388118314146571e-02,7.093373248992286030e-03
7.221615807903951634e-01,5.409424115155300750e-02,-3.894091268646602405e-02
7.225862931465732997e-01,8.066376090229977758e-02,9.135567495019636863e-04
7.230110055027513249e-01,6.318822393909445667e-02,-2.529954173596660194e-02
7.234357178589294612e-01,8.015618232435742230e-02,1.526084735684206839e-04
7.238604302151074865e-01,5.775374372494314346e-02,-3.345084686696386117e-02
7.242851425712856228e-01,7.747919731451304026e-02,-3.862482354342795104e-03
7.247098549274636481e-01,5.376589397092039480e-02,-3.943226662335390376e-02
7.251345672836417844e-01,1.091521113014305155e-01,4.364723123118732784e-02
7.255592796398199207e-01,5.635446518096609569e-02,-3.554905189333414789e-02
7.259839919959979460e-01,1.020811335074494897e-01,3.304115288787213417e-02
7.264087043521760823e-01,9.506938421621743962e-03,-1.058199315579971961e-01
7.268334167083541075e-01,-2.502164911241569478e-03,-1.238333873858699224e-01
7.272581290645322438e-01,5.219963788462739229e-02,-4.178050142206674727e-02
7.276828414207102691e-01,1.151496341082922786e-01,5.264466151223750473e-02
7.281075537768884054e-01,1.305798313566269853e-02,-1.004926459561780172e-01
7.285322661330665417e-01,3.646368221194654091e-02,-6.538391518617027443e-02
7.289569784892445670e-01,5.860276376759146477e-02,-3.217509494592298014e-02
7.293816908454227033e-01,1.011524443381480870e-01,3.164963020827357698e-02
7.298064032016007285e-01,5.098718714831747267e-02,-4.359805912711599285e-02
7.302311155577788648e-01,4.873485847399328108e-02,-4.697637210557365633e-02
7.306558279139570011e-01,3.287124502612091825e-02,-7.077162533773137532e-02
7.310805402701350264e-01,3.836492284051126050e-02,-6.253094219321961300e-02
7.315052526263131627e-01,7.917165823829937221e-02,-1.320660776433995633e-03
7.319299649824911880e-01,8.123999208118157234e-02,1.782033300470002536e-03
7.323546773386693243e-01,4.680746531704914337e-02,-4.986655691172477145e-02
7.327793896948473495e-01,3.201318699806557366e-02,-7.205778132650919598e-02
7.332041020510254858e-01,3.934094756146224586e-02,-6.106596285944852071e-02
7.336288144072036221e-01,1.495088436134571763e-01,1.041860460264464050e-01
7.340535267633816474e-01,1.056706405536004117e-01,3.842890519086070850e-02
7.344782391195597837e-01,7.258037350694325485e-02,-1.120632056526697611e-02
7.349029514757378090e-01,1.572372975367877790e-02,-9.649109678764698772e-02
7.353276638319159453e-01,5.577096119039008648e-02,-3.642005317393749025e-02
7.357523761880939706e-01,7.481660759701005969e-02,-7.851392976941170762e-03
7.361770885442721069e-01,9.274206182255147202e-02,1.903696435966109254e-02
7.366018009004502431e-01,6.751711848115762860e-02,-1.880028739478787139e-02
7.370265132566282684e-01,8.348325420070162872e-02,5.149077604091676155e-03
7.374512256128064047e-01,4.726555331590771153e-02,-4.917730234876573764e-02
7.378759379689844300e-01,8.117054393298236969e-02,1.680368878450077662e-03
7.383006503251625663e-01,1.346122477861295130e-01,8.184311721347725666e-02
7.387253626813405916e-01,9.716182107223390874e-02,2.566766470084076018e-02
7.391500750375187279e-01,3.932849079539103843e-02,-6.108215685665755595e-02
7.395747873936968642e-01,1.182476625908219919e-01,5.729676223476911495e-02
7.399994997498748894e-01,8.423541012185783994e-02,6.278542634870463296e-03
7.404242121060530257e-01,6.771285851574411485e-02,-1.850511647627550021e-02
7.408489244622310510e-01,6.761629659568264838e-02,-1.864977754601419499e-02
7.412736368184091873e-01,9.116183330074047186e-02,1.666871686662124707e-02
7.416983491745872126e-01,8.410120676359862657e-02,6.077962211661794116e-03
7.421230615307653489e-01,1.143883215454441910e-01,5.150880651520319681e-02
7.425477738869434852e-01,7.125480586190184595e-02,-1.319130733026796509e-02
7.429724862431215104e-01,7.932436806085159386e-02,-1.086807391297896393e-03
7.433971985992996467e-01,4.050231890065194434e-02,-5.931971633027410123e-02
7.438219109554776720e-01,5.375439665482920071e-02,-3.944142203579742434e-02
7.442466233116558083e-01,6.811129468868409864e-02,-1.790588965055696022e-02
7.446713356678338336e-01,7.465398840989154183e-02,-8.091667196304037565e-03
7.450960480240119699e-01,6.048187638076586714e-02,-2.934966561198111903e-02
7.455207603801901062e-01,6.819607663551092991e-02,-1.777820781070599959e-02
7.459454727363681315e-01,-8.789895074696130184e-03,-1.332570114274105877e-01
7.463701850925462677e-01,1.668065666887609544e-02,-9.505102243766810899e-02
7.467948974487242930e-01,4.142822580550106076e-02,-5.792949495511297286e-02
7.472196098049024293e-01,6.929110744642380526e-02,-1.613499088531555534e-02
7.476443221610804546e-01,3.831689721716487890e-02,-6.259612746108778047e-02
7.480690345172585909e-01,8.208563484811923217e-02,3.057146060425526297e-03
7.484937468734367272e-01,8.056002804046444310e-02,7.688906941501977635e-04
7.489184592296147525e-01,3.932896779140031274e-02,-6.107754898546776529e-02
7.493431715857928888e-01,8.529712662882044105e-02,7.874846451912415057e-03
7.497678839419709140e-01,6.324011039111697430e-02,-2.521050891537862659e-02
7.501925962981490503e-01,1.074933679219679528e-01,4.116955431309064772e-02
7.506173086543270756e-01,1.133342959196873279e-01,4.993112108886701983e-02
7.510420210105052119e-01,5.208805337770087973e-02,-4.193807889750805068e-02
7.514667333666833482e-01,1.018588366898452169e-01,3.271824793666008174e-02
7.518914457228613735e-01,8.922140970432536344e-02,1.376225482236855154e-02
7.523161580790395098e-01,1.559690913721828442e-01,1.138839305218295739e-01
7.527408704352175350e-01,1.003946514860686867e-01,3.052243526763289555e-02
7.531655827913956713e-01,1.364056294550771153e-01,8.453907486017989137e-02
7.535902951475738076e-01,9.754933739607798970e-02,2.625480781530058552e-02
7.540150075037518329e-01,7.696664448803652858e-02,-4.619070928265870714e-03
7.544397198599299692e-01,1.078111127397688856e-01,4.164778014654395982e-02
7.548644322161079945e-01,1.377535904301686043e-01,8.656164033266655622e-02
7.552891445722861308e-01,1.058452768934388805e-01,3.869931873058872485e-02
7.557138569284641560e-01,6.527197211313796876e-02,-2.216047883642591892e-02
7.561385692846422923e-01,4.698292452117225348e-03,-1.130208304939711583e-01
7.565632816408204286e-01,7.189966756048893348e-02,-1.221860089151050217e-02
7.569879939969984539e-01,3.656645748682898350e-02,-6.521825872387591871e-02
7.574127063531765902e-01,9.774310215487827525e-02,2.654685397018848036e-02
7.578374187093546155e-01,6.813836506240703028e-02,-1.786011127264530013e-02
7.582621310655327518e-01,5.199787488575037531e-02,-4.207070164871958701e-02
7.586868434217107771e-01,1.162189419118721256e-01,5.426105429295140226e-02
7.591115557778889134e-01,1.608868320019285481e-01,1.212630531672470036e-01
7.595362681340670497e-01,4.608648105188531408e-02,-5.093730989410762827e-02
7.599609804902450749e-01,9.775700811375770405e-02,2.656863491918066977e-02
7.603856928464232112e-01,1.055618112383245044e-01,3.827598233549912160e-02
7.608104052026012365e-01,5.551476847812179122e-02,-3.679444480548235002e-02
7.612351175587793728e-01,5.481426520649188006e-03,-1.118443169117367963e-01
7.616598299149573981e-01,6.237839144249013312e-02,-2.649871858618751616e-02
7.620845422711355344e-01,3.917305439751018331e-02,-6.130656469447322288e-02
7.625092546273136707e-01,8.949264276801822959e-02,1.417297761723034823e-02
7.629339669834916959e-01,5.112271681089249065e-02,-4.338175997175061638e-02
7.633586793396698322e-01,8.381397167886847632e-02,5.655262520892188199e-03
7.637833916958478575e-01,8.289125882046613492e-02,4.271327468374175491e-03
7.642081040520259938e-01,1.061919597300208240e-01,3.922251635361478223e-02
7.646328164082040191e-01,8.573530352454380998e-02,8.537679264198943380e-03
7.650575287643821554e-01,5.406041484812257325e-02,-3.897449798465914966e-02
7.654822411205602917e-01,5.677541207549030577e-02,-3.490184565507204600e-02
7.659069534767383169e-01,3.891169008612849894e-02,-6.169728010555675796e-02
7.663316658329164532e-01,4.673995743838320338e-02,-4.995474161275275521e-02
7.667563781890944785e-01,4.639151829689680540e-02,-5.047726921203089107e-02
7.671810905452726148e-01,1.450451726658733009e-01,9.750334612210063978e-02
7.676058029014506401e-01,1.223043526255341573e-01,6.339225914736582035e-02
7.680305152576287764e-01,5.473063572211460392e-02,-3.796816443978404121e-02
7.684552276138069127e-01,3.766098709461128402e-02,-6.357248429614272001e-02
7.688799399699849380e-01,6.061679925239657485e-02,-2.913862027070189542e-02
7.693046523261630742e-01,1.254601723979381911e-01,6.812657445602725292e-02
7.697293646823410995e-01,3.554709067774275422e-02,-6.674291971284744551e-02
7.701540770385192358e-01,1.603823889074348918e-01,1.205101581455587517e-01
7.705787893946972611e-01,1.078723681069798240e-01,4.174526630172953334e-02
7.710035017508753974e-01,8.478326809400452135e-02,7.111764275303266748e-03
7.714282141070535337e-01,4.342391628122448805e-02,-5.492711378801730382e-02
7.718529264632315590e-01,1.226423911403521361e-01,6.390074126805712906e-02
7.722776388194096953e-01,1.101141920488623305e-01,4.510857471301625565e-02
7.727023511755877205e-01,6.568956169059404770e-02,-2.152824568236363922e-02
7.731270635317658568e-01,5.748477378182100667e-02,-3.383530085759395983e-02
7.735517758879439931e-01,6.692973070785444845e-02,-1.966773029650846147e-02
7.739764882441220184e-01,1.208539063143722475e-01,6.121867704952381473e-02
7.744012006003001547e-01,4.419302663635419487e-02,-5.377249630630544230e-02
7.748259129564781800e-01,7.429552822537602297e-02,-8.618604016747898403e-03
7.752506253126563163e-01,1.155893101159419234e-01,5.332219833188568681e-02
7.756753376688343415e-01,9.174250663906978465e-02,1.755211547343786191e-02
7.761000500250124778e-01,1.432820790865299010e-01,9.486159751660284967e-02
7.765247623811906141e-01,-3.399017023772336887e-02,-1.710466450584912645e-01
7.769494747373686394e-01,9.312095373614340255e-02,1.962018102957903409e-02
7.773741870935467757e-01,6.789491690830259940e-02,-1.821873151504294769e-02
7.777988994497248010e-01,3.336796346329218288e-03,-1.150557754790047238e-01
7.782236118059029373e-01,5.974705166930570355e-02,-3.044026583874747532e-02
7.786483241620809626e-01,1.025091745954536532e-01,3.370303781603675025e-02
7.790730365182590988e-01,5.497707453759426155e-02,-3.759499243571174515e-02
7.794977488744372351e-01,8.173829651679435926e-02,2.546968129870508593e-03
7.799224612306152604e-01,1.440564391556324875e-01,9.602431856938110910e-02
7.803471735867933967e-01,7.528607493556335739e-02,-7.131088133676317248e-03
7.807718859429714220e-01,1.130998862992342174e-01,4.958976336804647722e-02
7.811965982991495583e-01,1.073522636148208920e-01,4.096845389973833435e-02
7.816213106553275836e-01,8.218861681240965944e-02,3.223100699759876356e-03
7.820460230115057199e-01,1.638441047061088562e-01,1.257064496339566906e-01
7.824707353676838562e-01,4.364756065527011786e-03,-1.135124488828746919e-01
7.828954477238618814e-01,8.473348729155584513e-02,7.040781250087795387e-03
7.833201600800400177e-01,8.015530806591111834e-02,1.736492068551441558e-04
7.837448724362180430e-01,8.874832142065865181e-02,1.306330133081933138e-02
7.841695847923961793e-01,5.264986846035570739e-02,-4.108425568473520612e-02
7.845942971485742046e-01,6.302106567168425100e-02,-2.552734515178605237e-02
7.850190095047523409e-01,7.891577212399311647e-02,-1.685171041417291536e-03
7.854437218609304772e-01,1.259505287019837827e-01,6.886708536734481578e-02
7.858684342171085024e-01,8.573386238413145677e-02,8.542216445181622514e-03
7.862931465732866387e-01,1.325814646932120811e-01,7.881375450620690948e-02
7.867178589294646640e-01,1.209418338611022714e-01,6.135443876011138081e-02
7.871425712856428003e-01,3.376252096812729087e-02,-6.941440944564020166e-02
7.875672836418208256e-01,9.775865710622899662e-02,2.657990800776268217e-02
7.879919959979989619e-01,8.891733442726205972e-02,1.331803645694442685e-02
7.884167083541770982e-01,1.015272398151939454e-01,3.223301367521917010e-02
7.888414207103551234e-01,1.055985477156311803e-01,3.834010359526573986e-02
7.892661330665332597e-01,1.318193152796379164e-01,7.767138736222521656e-02
7.896908454227112850e-01,8.182032496664434773e-02,2.673030655595871712e-03
7.901155577788894213e-01,1.163266826245154401e-01,5.443268676175792159e-02
7.905402701350674466e-01,5.844988830571334892e-02,-3.238239313134289032e-02
7.909649824912455829e-01,1.716578942558021070e-01,1.374297262244466022e-01
7.913896948474237192e-01,9.473123703390939898e-02,2.203985721913840831e-02
7.918144072036017445e-01,1.324811946069498758e-01,7.866491943668407760e-02
7.922391195597798808e-01,8.178539932726930362e-02,2.621357181910720802e-03
7.926638319159579060e-01,9.643227464649575809e-02,2.459179769004088412e-02
7.930885442721360423e-01,1.620782340104436059e-02,-9.574476056290721904e-02
7.935132566283140676e-01,7.086547065237791543e-02,-1.375817933532893882e-02
7.939379689844922039e-01,1.333939285137018815e-02,-1.000471873802206840e-01
7.943626813406703402e-01,1.225632521606632996e-01,6.378871614771962351e-02
7.947873936968483655e-01,7.548371182607209462e-02,-6.830470891642449922e-03
7.952121060530265018e-01,1.039913436608142644e-01,3.593110539339206683e-02
7.956368184092045270e-01,8.787735971066053253e-02,1.176025527771156626e-02
7.960615307653826633e-01,7.103793893799420500e-02,-1.349875876224983402e-02
7.964862431215607996e-01,1.465134049441046138e-01,9.971454896674963875e-02
7.969109554777388249e-01,1.424442733869352162e-01,9.361095828775391203e-02
7.973356678339169612e-01,8.818497400922106766e-02,1.222212149896503494e-02
7.977603801900949865e-01,1.585926154482960870e-01,1.178337048934622183e-01
7.981850925462731228e-01,2.859993664102224165e-02,-7.715518660501585746e-02
7.986098049024511480e-01,1.184550025893891245e-01,5.762753678694803455e-02
7.990345172586292843e-01,1.125608572176671207e-01,4.878643471446202085e-02
7.994592296148074206e-01,9.750433940243399822e-02,2.620176534331964541e-02
7.998839419709854459e-01,2.343132255333223168e-02,-8.490765517390999606e-02
8.003086543271635822e-01,5.739584679914452869e-02,-3.396075890708707967e-02
8.007333666833416075e-01,7.529350406784190985e-02,-7.114154267492636685e-03
8.011580790395197438e-01,4.603732940764766052e-02,-5.099829175979923856e-02
8.015827913956977691e-01,1.460823416444685940e-01,9.906934930017208263e-02
8.020075037518759054e-01,7.247448135124746893e-02,-1.134232664176012574e-02
8.024322161080540416e-01,6.197666707954990750e-02,-2.708894225973846812e-02
8.028569284642320669e-01,1.159987447511115904e-01,5.394427712240322526e-02
8.032816408204102032e-01,6.808933802350455866e-02,-1.791972521048481801e-02
8.037063531765882285e-01,1.357501784573705572e-01,8.357165210405952116e-02
8.041310655327663648e-01,7.512261656115072628e-02,-7.369567912210386700e-03
8.045557778889443901e-01,8.360963923836939315e-02,5.361087619083586102e-03
8.049804902451225264e-01,4.924938389360491997e-03,-1.126658501269451051e-01
8.054052026013006627e-01,7.444674677699707199e-02,-8.383032935736002902e-03
8.058299149574786879e-01,5.167953786946549721e-02,-4.253374510359781563e-02
8.062546273136568242e-01,4.476013723150291251e-02,-5.291274043183160497e-02
8.066793396698348495e-01,8.495894124193680008e-02,7.385580028793871030e-03
8.071040520260129858e-01,1.057811979709023242e-01,3.861908605073621770e-02
8.075287643821910111e-01,3.884843320237282155e-02,-6.177994099575905701e-02
8.079534767383691474e-01,7.708706625324328321e-02,-4.421878980157394230e-03
8.083781890945472837e-01,1.637877720637417878e-01,1.256292832187989872e-01
8.088029014507253089e-01,-3.861758092506994977e-03,-1.258449122495771122e-01
8.092276138069034452e-01,5.013123057043909758e-02,-4.485532531684659902e-02
8.096523261630814705e-01,7.109205637618491724e-02,-1.341397381212727086e-02
8.100770385192596068e-01,9.425167880658261166e-02,2.132557948049844387e-02
8.105017508754376321e-01,5.290218834907851192e-02,-4.069853693532486660e-02
8.109264632316157684e-01,1.123295765767225729e-01,4.844265719958545241e-02
8.113511755877939047e-01,9.992397588747045645e-02,2.983435877082158197e-02
8.117758879439719299e-01,8.370510162523515929e-02,5.506145743918753471e-03
8.122006003001500662e-01,3.746356877904573335e-02,-6.385605145375541913e-02
8.126253126563280915e-01,1.153474979741246909e-01,5.296995316286754601e-02
8.130500250125062278e-01,3.494276396936724788e-02,-6.763702986266308115e-02
